DATE,MKTRETURN
1993-08-26,0.0010651374864169103
1993-08-27,-0.0003745236483835851
1993-08-30,0.0036427551099360743
1993-08-31,0.005763640502872772
1993-09-01,0.001158596977581393
1993-09-02,-0.001709014871908197
1993-09-03,0.0011773045232041893
1993-09-07,-0.008426840807478103
1993-09-08,-0.00699941007498955
1993-09-09,0.004673754088359569
1993-09-10,0.009466989953772218
1993-09-13,-0.0002872932974453283
1993-09-14,-0.004734680708382671
1993-09-15,0.004431083927516676
1993-09-16,-0.0024883046802417
1993-09-17,-0.0011465603427696445
1993-09-20,-0.006167440827889747
1993-09-21,-0.005386483695254539
1993-09-22,0.009410868896845077
1993-09-23,0.006148055924466787
1993-09-24,0.001290296582194299
1993-09-27,0.00954113814082149
1993-09-28,0.0012570791459054495
1993-09-29,-0.0011165564014156133
1993-09-30,-0.0003186355231006111
1993-10-01,0.004208758928687994
1993-10-04,0.0015011278950890228
1993-10-05,-9.272824914632664e-05
1993-10-06,0.0003130741430843797
1993-10-07,-0.0032170554729500757
1993-10-08,0.0026435194382346196
1993-10-11,0.002515740524492283
1993-10-12,0.0035465397720662716
1993-10-13,0.0021749929845549846
1993-10-14,0.00998415341294004
1993-10-15,0.005972715633748782
1993-10-18,-0.0019457073394024095
1993-10-19,-0.007846705504091951
1993-10-20,-0.0006178935343362143
1993-10-21,-0.00031716587012301856
1993-10-22,-0.002251826640590767
1993-10-25,0.0013762344005025938
1993-10-26,-0.00107140082155739
1993-10-27,0.002402094057962412
1993-10-28,0.005820782477749576
1993-10-29,0.0030363036974745527
1993-11-01,0.003700857799938161
1993-11-02,-0.0004981824325940423
1993-11-03,-0.012568683519225663
1993-11-04,-0.013908492606272789
1993-11-05,0.005123540976500321
1993-11-08,0.0032658976115163114
1993-11-09,0.0024739438217074475
1993-11-10,0.0076401115394291634
1993-11-11,-0.0006811697424032674
1993-11-12,0.005616451201745901
1993-11-15,-0.0044027535488421095
1993-11-16,0.004753332837627017
1993-11-17,-0.005144869483300374
1993-11-18,-0.004469348865914376
1993-11-19,-0.0025559567192424116
1993-11-22,-0.011560384688972306
1993-11-23,0.006039818075870516
1993-11-24,0.005468148822881212
1993-11-26,0.002666859594320197
1993-11-29,-0.002404213270569625
1993-11-30,0.00026967307332421796
1993-12-01,0.004564463728507462
1993-12-02,0.003154109598898165
1993-12-03,0.005157653515126643
1993-12-06,0.003653858378510501
1993-12-07,0.0016065408267241022
1993-12-08,0.00014648636208728326
1993-12-09,-0.005379497311555886
1993-12-10,-0.0005690960511377774
1993-12-13,0.002750288309771894
1993-12-14,-0.006678310883752135
1993-12-15,-0.0009480872676090334
1993-12-16,0.003421290663325367
1993-12-17,0.007467237163058058
1993-12-20,-0.0005391088011615788
1993-12-21,-0.002364322166658833
1993-12-22,0.0045880798369851645
1993-12-23,0.0025286386092526016
1993-12-27,0.00702734416999457
1993-12-28,0.0028120988035396388
1993-12-29,0.0018989900600133837
1993-12-30,-0.002260230741385136
1993-12-31,-0.0006723695129002096
1994-01-03,-0.003209921594771901
1994-01-04,0.003607050177626916
1994-01-05,0.003538562752991066
1994-01-06,9.438497855736555e-05
1994-01-07,0.0054096239618792
1994-01-10,0.009469961838674431
1994-01-11,-0.0012602641717166894
1994-01-12,0.0006374950288170791
1994-01-13,-0.0021929624258693217
1994-01-14,0.005781493777900455
1994-01-17,-0.001555495219605853
1994-01-18,0.0023956272604688075
1994-01-19,0.0003640370011951797
1994-01-20,0.002884999944392322
1994-01-21,-0.0005692957929886541
1994-01-24,-0.004427844432529726
1994-01-25,-0.002361929822645054
1994-01-26,0.0048273446482023355
1994-01-27,0.00857057610678057
1994-01-28,0.00499464390691402
1994-01-31,0.007231695857483564
1994-02-01,-0.0019389874037145757
1994-02-02,0.00525550148956176
1994-02-03,-0.002361504794356737
1994-02-04,-0.023858366484861105
1994-02-07,0.004555046782813813
1994-02-08,0.0011301577342603057
1994-02-09,0.005132118328942244
1994-02-10,-0.007435424376116887
1994-02-11,0.0010609372380688618
1994-02-14,0.001462074609095082
1994-02-15,0.00575241613552606
1994-02-16,0.0014736377623713773
1994-02-17,-0.0046058204098200235
1994-02-18,-0.005260705728053742
1994-02-22,0.007231417876788548
1994-02-23,-0.0011464792048646974
1994-02-24,-0.013118068241131988
1994-02-25,0.004759332307339292
1994-02-28,0.0047416546000690766
1994-03-01,-0.006023214934523543
1994-03-02,-0.0009870834018905336
1994-03-03,-0.0018463839945270834
1994-03-04,0.005377253122983072
1994-03-07,0.006981165399049495
1994-03-08,-0.0026164026229722574
1994-03-09,0.002125657068814185
1994-03-10,-0.005989539937724978
1994-03-11,0.0047058996788064125
1994-03-14,0.0036016153788556013
1994-03-15,0.0010038862751667467
1994-03-16,0.006426938261298691
1994-03-17,0.004026665147771566
1994-03-18,0.0009183896355164368
1994-03-21,-0.005539354792736661
1994-03-22,0.0018658154648780916
1994-03-23,0.0005949978211325728
1994-03-24,-0.010301058062151081
1994-03-25,-0.006272042054457609
1994-03-28,-0.004769446633802235
1994-03-29,-0.018825949018646447
1994-03-30,-0.016246697192074916
1994-03-31,-0.0004605867530052275
1994-04-04,-0.017476192047354275
1994-04-05,0.025580461991904647
1994-04-06,0.0009751857995813594
1994-04-07,0.007074804283384157
1994-04-08,-0.007286337303920998
1994-04-11,0.0037607443101326968
1994-04-12,-0.005379311646653587
1994-04-13,-0.006118332779980769
1994-04-14,0.0009808367161629934
1994-04-15,0.0011082641231167296
1994-04-18,-0.008905376464697566
1994-04-19,-0.001969877221283186
1994-04-20,-0.003676821213667518
1994-04-21,0.017075116832691074
1994-04-22,0.0009505412656566187
1994-04-25,0.01197144035387169
1994-04-26,0.0019155728660028653
1994-04-28,-0.004736152422375386
1994-04-29,0.005149536473647276
1994-05-02,0.006229544908395084
1994-05-03,-0.00025879147987478956
1994-05-04,-0.001453673472219585
1994-05-05,-0.0003595821896585561
1994-05-06,-0.007947804979153265
1994-05-09,-0.012965340019306095
1994-05-10,0.0070867902168362615
1994-05-11,-0.010291223917567848
1994-05-12,0.005030418576896881
1994-05-13,0.0006151403237093267
1994-05-16,-0.0007024105165970049
1994-05-17,0.009326472230265323
1994-05-18,0.012287638115518505
1994-05-19,0.0077738814621926885
1994-05-20,-0.001602206000022428
1994-05-23,-0.0030047271403549143
1994-05-24,0.004374160942382093
1994-05-25,0.003005037301199634
1994-05-26,0.0020848822408423514
1994-05-27,0.0016052475824381914
1994-05-31,-0.0004219048632894988
1994-06-01,0.0027940088969630097
1994-06-02,0.002132003306351886
1994-06-03,0.0058542910117552974
1994-06-06,0.0008384931269087997
1994-06-07,-0.00251883209448571
1994-06-08,-0.004386975985901631
1994-06-09,0.0009094534782875131
1994-06-10,0.003627026060483934
1994-06-13,0.0004350111822409143
1994-06-14,0.006995358559821277
1994-06-15,-0.0034683400450047884
1994-06-16,0.002773590785405829
1994-06-17,-0.007203334566883315
1994-06-20,-0.009021969717988703
1994-06-21,-0.009601482687755162
1994-06-22,0.004193253273774274
1994-06-23,-0.009323009978038397
1994-06-24,-0.014933995086405765
1994-06-27,0.01061937202926073
1994-06-28,-0.002249616824915873
1994-06-29,0.0051388637157867515
1994-06-30,-0.005021928037059906
1994-07-01,0.005010396165660244
1994-07-05,0.0006547574390183109
1994-07-06,5.6917537599377115e-05
1994-07-07,0.0055679171263157455
1994-07-08,0.002724539206207766
1994-07-11,-0.002171001529245263
1994-07-12,0.0016425940322486907
1994-07-13,0.004506979137671921
1994-07-14,0.01093286543460106
1994-07-15,0.0015099199558922622
1994-07-18,0.003070065421393254
1994-07-19,-0.0017800727223321333
1994-07-20,-0.005708728489937178
1994-07-21,0.002460772087002326
1994-07-22,0.0013376488901705934
1994-07-25,0.002121001762798465
1994-07-26,-0.0012584263883518544
1994-07-27,-0.002066084978237822
1994-07-28,0.0033614286656288668
1994-07-29,0.010498518172756051
1994-08-01,0.006873573345177855
1994-08-02,0.00226033909164673
1994-08-03,0.0006969190808030419
1994-08-04,-0.00532298612911
1994-08-05,-0.0024978536703858826
1994-08-08,0.0029773156108331427
1994-08-09,0.0010712091891256202
1994-08-10,0.006779290645696842
1994-08-11,-0.003307184750429044
1994-08-12,0.006688277578958444
1994-08-15,0.0001254070939623963
1994-08-16,0.0071904341727143635
1994-08-17,0.0024418733433170916
1994-08-18,-0.0031628783863766868
1994-08-19,0.0022275175473327013
1994-08-22,-0.0016778627054468893
1994-08-23,0.006682158748153316
1994-08-24,0.00826332658476844
1994-08-25,-0.00014445348135646118
1994-08-26,0.01184512020064669
1994-08-29,0.0022713780297950997
1994-08-30,0.004384885025147964
1994-08-31,-0.000410846044426177
1994-09-01,-0.0049008436442890164
1994-09-02,-0.003068191281222366
1994-09-06,0.0002736806772917164
1994-09-07,0.0006977368127435041
1994-09-08,0.005828571309850021
1994-09-09,-0.00939844863550937
1994-09-12,-0.0049207447002213136
1994-09-13,0.004370864226969934
1994-09-14,0.0032263708272448144
1994-09-15,0.01292838640954384
1994-09-16,-0.00491291739888773
1994-09-19,-0.0007150761180694601
1994-09-20,-0.01448544980831529
1994-09-21,-0.0052146052661791896
1994-09-22,-0.0006903223154047291
1994-09-23,-0.00286841259170203
1994-09-26,0.002489731207628647
1994-09-27,0.0024707396914880097
1994-09-28,0.0072127204681422235
1994-09-29,-0.00377433661083768
1994-09-30,0.0030346418742872197
1994-10-03,-0.0023095099181769225
1994-10-04,-0.01492608460889457
1994-10-05,-0.0038012019690410437
1994-10-06,-0.0012754322790784465
1994-10-07,0.007659415747724788
1994-10-10,0.00860784807419253
1994-10-11,0.014039187032977286
1994-10-12,0.000602820120441417
1994-10-13,0.00479561254446658
1994-10-14,0.002188048794086756
1994-10-17,0.00016793042490729124
1994-10-18,-0.0025434004438409717
1994-10-19,0.006021753667753364
1994-10-20,-0.005889871248686532
1994-10-21,-0.0037341190237996646
1994-10-24,-0.007695172625681447
1994-10-25,3.0554445051210294e-05
1994-10-26,0.003527381168710088
1994-10-27,0.007366584296800204
1994-10-28,0.01626536304193179
1994-10-31,-0.0013820608721076936
1994-11-01,-0.007805977917192574
1994-11-02,-0.0022450060681751846
1994-11-03,0.002745456717149689
1994-11-04,-0.009349408425003971
1994-11-07,7.039564829948161e-05
1994-11-08,0.005683418832280909
1994-11-09,-0.0008255208812839768
1994-11-10,-0.0031397212724618363
1994-11-11,-0.004184000281130733
1994-11-14,0.007422075658201434
1994-11-15,-0.0005500179120202567
1994-11-16,0.001016247278232875
1994-11-17,-0.0048827992326838975
1994-11-18,-0.004238912722576023
1994-11-21,-0.007057599504824013
1994-11-22,-0.018642899624094246
1994-11-23,-0.001043578824145897
1994-11-25,0.007636889820960439
1994-11-28,0.004504651435377483
1994-11-29,0.0035843261504500644
1994-11-30,-0.0019220866873081823
1994-12-01,-0.010365186850249881
1994-12-02,0.008288310842775344
1994-12-05,0.0013208724571465362
1994-12-06,-0.0012858424250546964
1994-12-07,-0.005281178523189039
1994-12-08,-0.014453269897287667
1994-12-09,0.0022202936543258356
1994-12-12,0.005060722266294497
1994-12-13,0.002432919658646272
1994-12-14,0.011811727499235236
1994-12-15,0.004746902586636515
1994-12-16,0.0056937210463321175
1994-12-19,-0.002035309835588175
1994-12-20,-0.0004651128194587927
1994-12-21,0.007824045483889359
1994-12-22,-0.0006591298577753725
1994-12-23,0.0025829930695642485
1994-12-27,0.005445535450060512
1994-12-28,-0.0029710444150370416
1994-12-29,0.003162537970978366
1994-12-30,-0.0008874154042290351
1995-01-03,-0.0025973184544100443
1995-01-04,0.0033901810940802613
1995-01-05,0.00022734936187624287
1995-01-06,0.0017944432593782185
1995-01-09,0.0013083976449620345
1995-01-10,0.0025049621055293746
1995-01-11,0.00048426500718677
1995-01-12,0.0005066561783942122
1995-01-13,0.010477891594568646
1995-01-16,0.00888410913424711
1995-01-17,0.0029008001525480023
1995-01-18,-0.0006960139494749827
1995-01-19,-0.006086547753039515
1995-01-20,-0.005508197367717318
1995-01-23,0.00023818197309762807
1995-01-24,0.002290759137040912
1995-01-25,0.0026831829105627585
1995-01-26,0.001549673655352923
1995-01-27,0.0046435956786382735
1995-01-30,-0.0051953583440887425
1995-01-31,0.005252711804208626
1995-02-01,0.0020736378666178406
1995-02-02,0.005852070810288831
1995-02-03,0.013752169371369699
1995-02-06,0.006942177316824847
1995-02-07,-0.0006486410928482532
1995-02-08,0.0019565963259103067
1995-02-09,-0.00028420038162693597
1995-02-10,0.0034515203839306325
1995-02-13,0.0007519820725465331
1995-02-14,0.001703835591162239
1995-02-15,0.0054334078901658615
1995-02-16,0.00019592191784197438
1995-02-17,-0.00551951991172237
1995-02-21,-0.0001432943657811197
1995-02-22,0.005303317833620707
1995-02-23,0.005428355005652013
1995-02-24,0.0021813657853540693
1995-02-27,-0.008898849229134066
1995-02-28,0.009267452711250698
1995-03-01,-0.0025583800677955516
1995-03-02,5.3956891675939767e-05
1995-03-03,0.0023658070384612742
1995-03-06,-0.0001895376224349077
1995-03-07,-0.007628726742041894
1995-03-08,0.002716417829014134
1995-03-09,0.0008498273100982504
1995-03-10,0.01255302654346909
1995-03-13,0.0012452217452388374
1995-03-14,0.007316934219767485
1995-03-15,-0.0013217335280248333
1995-03-16,0.006469035183368941
1995-03-17,1.2927139488247226e-05
1995-03-20,0.0022728669905919354
1995-03-21,-0.002304275979435711
1995-03-22,0.0014822633467458848
1995-03-23,0.0013073008352201267
1995-03-24,0.010375014261935406
1995-03-27,0.006080386113039807
1995-03-28,0.0022439916371472827
1995-03-29,-0.001470157500697587
1995-03-30,-6.53951171662422e-05
1995-03-31,-0.002159053590588009
1995-04-03,0.0022302301707474727
1995-04-04,0.00553522230996385
1995-04-05,0.00209702685847353
1995-04-06,0.0011562840233679146
1995-04-07,-0.0005517372239334352
1995-04-10,0.0029749677676588556
1995-04-11,-0.0013631837541644614
1995-04-12,0.004452668530752417
1995-04-13,0.004393429589078165
1995-04-17,-0.003966577840688171
1995-04-18,-0.00261456547654903
1995-04-19,-0.0032359338534488948
1995-04-20,0.0024330582920154
1995-04-21,0.006681083253077181
1995-04-24,0.008889183629494504
1995-04-25,-8.4577980504455e-05
1995-04-26,0.0023138156509549413
1995-04-27,0.0031487204667032145
1995-04-28,0.0022830822448703676
1995-05-01,-0.00013142751225440736
1995-05-02,0.0016560937053400932
1995-05-03,0.010931575667842818
1995-05-04,-7.90073757620049e-05
1995-05-05,-0.0007313822678981685
1995-05-08,0.007817060954804769
1995-05-09,0.000521216950635501
1995-05-10,0.0018886485614079452
1995-05-11,0.002355771675254538
1995-05-12,0.002447177273331386
1995-05-15,0.0052166696886634875
1995-05-16,0.002632520317581698
1995-05-17,-0.0008949782725312179
1995-05-18,-0.013232549014736075
1995-05-19,-0.0005402756356346794
1995-05-22,0.009075915660526797
1995-05-23,0.009719826629329473
1995-05-24,0.0005461289093084279
1995-05-25,0.0005423990427201302
1995-05-26,-0.008587797008466052
1995-05-30,-0.0016576145734511565
1995-05-31,0.015263957302671364
1995-06-01,0.002628927262508767
1995-06-02,0.0007455913509463533
1995-06-05,0.007579309699985328
1995-06-06,0.00014521563438766626
1995-06-07,-0.0029313190043150235
1995-06-08,7.128029798674165e-05
1995-06-09,-0.007830276867437277
1995-06-12,0.006387638643769204
1995-06-13,0.009612062671963953
1995-06-14,0.001520947315041913
1995-06-15,0.003614942620163384
1995-06-16,0.005470974877043927
1995-06-19,0.010506407891894293
1995-06-20,0.00027863335019894615
1995-06-21,-0.0003639075472097051
1995-06-22,0.01237203736005141
1995-06-23,-0.0024125061824425732
1995-06-26,-0.01045080264379134
1995-06-27,-0.003278645980502528
1995-06-28,0.004002910571360186
1995-06-29,0.0004772013186149086
1995-06-30,0.0039034254019750573
1995-07-03,0.00414475965031834
1995-07-05,0.0025886084278726957
1995-07-06,0.012955815948844611
1995-07-07,0.007485706362343397
1995-07-10,0.00267338917755762
1995-07-11,-0.0027430962365114545
1995-07-12,0.013483594073510194
1995-07-13,0.001179772106272277
1995-07-14,-0.0015674840049716083
1995-07-17,0.005702900357056969
1995-07-18,-0.008367450545218967
1995-07-19,-0.016681360113714478
1995-07-20,0.006773787029743127
1995-07-21,0.0013690929313762337
1995-07-24,0.008988885699645534
1995-07-25,0.008483969132949475
1995-07-26,0.003275628882232652
1995-07-27,0.008145710597028392
1995-07-28,-0.002372401939861321
1995-07-31,-0.0008561686641988148
1995-08-01,-0.005103050269463044
1995-08-02,-0.0013587760529711187
1995-08-03,-0.0010074680810345726
1995-08-04,0.0023583645282417042
1995-08-07,0.0027791042346740754
1995-08-08,0.0009794794905862096
1995-08-09,0.0009424578976809357
1995-08-10,-0.0032286952263473894
1995-08-11,-0.003369591085042478
1995-08-14,0.008837107816963456
1995-08-15,-0.0011405588908017274
1995-08-16,0.005543091889614207
1995-08-17,0.0008297035722917911
1995-08-18,0.0012252782618395342
1995-08-21,-0.0018603460869206195
1995-08-22,0.0027220226023103827
1995-08-23,-0.00244305002615607
1995-08-24,-0.00021829537730037863
1995-08-25,0.004689497021870255
1995-08-28,-0.0029351342747319263
1995-08-29,0.0005496731532125656
1995-08-30,0.00409637369010345
1995-08-31,0.0042641094207463886
1995-09-01,0.003675387247257635
1995-09-05,0.01175992036726798
1995-09-06,0.0044301686514774926
1995-09-07,0.0014796276712973878
1995-09-08,0.005385607914265437
1995-09-11,0.004001436840550705
1995-09-12,0.0036907053246822007
1995-09-13,0.004381180346914894
1995-09-14,0.006342443795593683
1995-09-15,-0.0014997831921094947
1995-09-18,-0.0008519162107051571
1995-09-19,0.004116593471617146
1995-09-20,0.005894637257508544
1995-09-21,-0.005746793297003546
1995-09-22,-0.002698510124713697
1995-09-25,-0.0018876718849742036
1995-09-26,-0.0008635745649892327
1995-09-27,-0.0031298931572278626
1995-09-28,0.010601316276943188
1995-09-29,-0.00018369403904914126
1995-10-02,-0.007020969284055839
1995-10-03,-0.0009817079843650676
1995-10-04,-0.0038859797299106054
1995-10-05,0.003811575683705726
1995-10-06,0.0004923410327898867
1995-10-09,-0.010804675935622317
1995-10-10,-0.00244211469792245
1995-10-11,0.006988441069021956
1995-10-12,0.009082391512582624
1995-10-13,0.004646133925696831
1995-10-16,-0.0018656134936456165
1995-10-17,0.007743749754650883
1995-10-18,0.0040383819494111415
1995-10-19,0.004283893714467084
1995-10-20,-0.005743955451608781
1995-10-23,-0.004292132915005885
1995-10-24,0.002524682460691914
1995-10-25,-0.008331647631353209
1995-10-26,-0.009253353051515121
1995-10-27,0.004900522705501528
1995-10-30,0.00813232962293989
1995-10-31,-0.0014400383668532056
1995-11-01,0.005442231052731827
1995-11-02,0.011710144298056526
1995-11-03,0.003944220890022043
1995-11-06,-0.002822640388603341
1995-11-07,-0.005266321294809808
1995-11-08,0.00891075959789017
1995-11-09,0.005943301233756859
1995-11-10,-0.0005462679316830596
1995-11-13,-0.0007877121804510226
1995-11-14,-0.006895661789517116
1995-11-15,0.006657776586155623
1995-11-16,0.006496549635508569
1995-11-17,0.004949256347143334
1995-11-20,-0.005557504920826028
1995-11-21,0.00301862985665365
1995-11-22,-0.0023531343133324843
1995-11-24,0.0047325046249446275
1995-11-27,0.0019924093999629964
1995-11-28,0.00993873754215025
1995-11-29,0.0050468366885139445
1995-11-30,-6.897646887198957e-05
1995-12-01,0.0019847813150538937
1995-12-04,0.011637936725024502
1995-12-05,0.005513768351529195
1995-12-06,0.0028328907086988602
1995-12-07,-0.006397762031188964
1995-12-08,0.0030578564080122493
1995-12-11,0.0034665839975169437
1995-12-12,-0.001918025428577031
1995-12-13,0.005647655866011549
1995-12-14,-0.008082164408291943
1995-12-15,-0.0025495937203425466
1995-12-18,-0.01764775082610482
1995-12-19,0.011648120011598725
1995-12-20,-0.004996048329709852
1995-12-21,0.008923286451266815
1995-12-22,0.0043201830373343145
1995-12-26,0.004096676940167906
1995-12-27,0.002454099834966274
1995-12-28,-0.0002589587496306774
1995-12-29,0.005427825946384544
1996-01-02,0.008231493151191161
1996-01-03,9.215538878554013e-05
1996-01-04,-0.008040088730590391
1996-01-05,-8.227353896606288e-05
1996-01-08,0.0035677692542529765
1996-01-09,-0.016359419275747692
1996-01-10,-0.01570351886751252
1996-01-11,0.010108256223856091
1996-01-12,-0.00100238250750412
1996-01-15,-0.006212753389879984
1996-01-16,0.011509661638735472
1996-01-17,-0.0003371763702802197
1996-01-18,0.005259014296285739
1996-01-19,0.006878269374840003
1996-01-22,0.0051440000883807
1996-01-23,0.0005467115684151647
1996-01-24,0.01217467881620671
1996-01-25,-0.004174267834881804
1996-01-26,0.0073711610657132
1996-01-29,0.004484788336575251
1996-01-30,0.010210854932821142
1996-01-31,0.009671745848932625
1996-02-01,0.005648243875662907
1996-02-02,-0.0021863156927766883
1996-02-05,0.008665198676664274
1996-02-06,0.007728610030278179
1996-02-07,0.0042446962104819574
1996-02-08,0.00927330356801313
1996-02-09,0.001261013690697524
1996-02-12,0.006889120323350194
1996-02-13,-0.0020660913258963775
1996-02-14,-0.004609753163523562
1996-02-15,-0.0024960560614142916
1996-02-16,-0.0031344885593654155
1996-02-20,-0.011219214872937124
1996-02-21,0.011809503300540791
1996-02-22,0.017031941259275596
1996-02-23,0.00043167709175784497
1996-02-26,-0.010189855793978408
1996-02-27,-0.004168499208520528
1996-02-28,-0.0022037128564502003
1996-02-29,-0.0055295936024058
1996-03-01,0.003073473327793118
1996-03-04,0.010051403671846945
1996-03-05,0.007810521175544148
1996-03-06,-0.004267352935932129
1996-03-07,0.002883646092169232
1996-03-08,-0.029141645491753635
1996-03-11,0.01120716003334839
1996-03-12,-0.004820449433247047
1996-03-13,0.0055884134707872525
1996-03-14,0.00484020171031031
1996-03-15,0.002485120226020892
1996-03-18,0.01679034095942941
1996-03-19,-0.0011739016778354518
1996-03-20,-0.0023663078879587376
1996-03-21,-0.000422528181136029
1996-03-22,0.003005663155187088
1996-03-25,-0.002528964898424205
1996-03-26,0.004231297306745748
1996-03-27,-0.003226499001267756
1996-03-28,0.0005692057710605498
1996-03-29,-0.0019042809400382067
1996-04-01,0.011834973853716001
1996-04-02,0.003606525417125718
1996-04-03,0.0018056199027817698
1996-04-04,0.0008404144836066152
1996-04-08,-0.01609656596203404
1996-04-09,-0.0005743610739708567
1996-04-10,-0.010794459182208638
1996-04-11,-0.004381873773060148
