,year,quarter,date,cik,posWords,nltkSentiment
72,1995,QTR1,1995-02-24,106015,0.24028269662921356,-0.021124301675977654
73,1995,QTR1,1995-02-03,352187,0.5168499999999999,-0.018806214227309895
74,1995,QTR1,1995-02-17,310876,0.26913846153846155,0.023323615160349854
75,1995,QTR1,1995-01-26,801898,0.3185,0.0
76,1995,QTR1,1995-03-06,795986,0.31215909090909094,0.0
77,1995,QTR1,1995-01-11,880416,0.12014375,-0.02448210922787194
78,1995,QTR1,1995-03-17,731766,0.36165897435897437,-0.003917525773195876
79,1995,QTR1,1995-02-09,26821,0.2697444444444445,-0.008321775312066574
80,1995,QTR1,1995-02-09,320187,0.335225,0.006546644844517185
81,1995,QTR1,1995-01-03,20520,0.44989622641509436,-0.005227781926811053
82,1995,QTR1,1995-02-17,718082,0.1875375,0.007380073800738007
83,1995,QTR1,1995-01-09,45012,0.11775000000000002,0.004615384615384616
84,1995,QTR1,1995-02-24,314727,0.39831399999999995,-0.018268738261908828
85,1995,QTR1,1995-01-30,202131,0.47545518474374254,-0.012062775669299416
86,1995,QTR1,1995-03-31,99106,0.3649137931034484,-0.0041814088131231905
87,1995,QTR1,1995-01-24,20164,0.3658923076923077,-0.005804672761573066
88,1995,QTR1,1995-03-17,20947,0.2965733333333334,0.008695652173913044
89,1995,QTR1,1995-02-01,25598,0.40442857142857147,0.016105417276720352
90,1995,QTR1,1995-02-21,726854,0.27616,-0.011553273427471117
91,1995,QTR1,1995-03-24,109758,0.44244999999999995,-0.023376623376623377
92,1995,QTR1,1995-01-12,6071,0.20794390243902436,0.0
93,1995,QTR1,1995-01-05,67182,0.11982844036697246,-0.0038289725590299937
94,1995,QTR1,1995-01-17,9626,0.44091749999999996,0.0004945598417408506
95,1995,QTR1,1995-02-22,772372,0.2621428571428571,0.0017825311942959
96,1995,QTR1,1995-01-26,80424,0.28990256410256404,-0.0045351473922902496
97,1995,QTR1,1995-01-20,201499,0.5504953488372095,-0.006913295749146126
98,1995,QTR1,1995-01-25,316236,0.35186530612244904,-0.011618900077459334
99,1995,QTR1,1995-01-31,25890,0.4827688811188814,-0.01203671961299661
100,1995,QTR2,1995-05-05,19617,0.35188,-0.00589622641509434
101,1995,QTR2,1995-06-13,789073,0.4759441176470589,0.028543307086614175
102,1995,QTR2,1995-05-17,6071,0.10543055555555556,0.0017035775127768314
103,1995,QTR2,1995-05-30,351991,0.4927358320839578,-0.016978776529338328
104,1995,QTR2,1995-05-16,99703,0.34209401709401693,-0.006041565973900435
105,1995,QTR2,1995-06-06,792932,0.4673069565217394,-0.003328894806924101
106,1995,QTR2,1995-06-23,823870,0.4943338257016244,-0.011900862539578557
107,1995,QTR2,1995-06-22,277809,0.1306923076923077,0.0029585798816568047
108,1995,QTR2,1995-05-04,744795,0.0846388888888889,-0.008565310492505354
109,1995,QTR2,1995-04-06,18540,0.33178846153846153,-0.009681881051175657
110,1995,QTR2,1995-05-04,818645,0.33994051490514926,-0.01723370311282603
111,1995,QTR2,1995-05-01,722487,0.3471176470588236,0.008146639511201629
112,1995,QTR2,1995-06-14,350852,0.45891111111111116,0.0
113,1995,QTR2,1995-04-14,829499,0.3445,-0.0035460992907801418
114,1995,QTR2,1995-06-13,4962,0.2618692307692308,0.003355704697986577
115,1995,QTR2,1995-05-05,807877,0.20367391304347826,0.0
116,1995,QTR2,1995-05-02,702756,0.4994748677248679,-0.003733486502010339
117,1995,QTR2,1995-04-07,79879,0.15252142857142856,-0.02708803611738149
118,1995,QTR2,1995-04-21,82329,0.2718157894736842,0.004629629629629629
119,1995,QTR2,1995-06-26,20740,0.20519583333333338,0.011272141706924315
120,1995,QTR2,1995-04-12,25598,0.47291111111111117,-0.0005563282336578582
121,1995,QTR2,1995-04-25,91576,0.49599809926082356,-0.00566082071219533
122,1995,QTR2,1995-06-13,28323,0.4555309523809525,-0.021984551396316103
123,1995,QTR2,1995-05-04,703360,0.16594705882352942,0.01050420168067227
124,1995,QTR2,1995-06-14,84636,0.48275253164556997,-0.021970233876683204
125,1995,QTR2,1995-06-07,50485,0.6051705882352941,-0.0034344590726960505
126,1995,QTR2,1995-05-02,727273,0.21625714285714287,0.007220216606498195
127,1995,QTR2,1995-06-13,925692,0.41089999999999993,-0.00811176205497972
128,1995,QTR2,1995-06-06,760077,0.47924285714285714,0.00904977375565611
129,1995,QTR2,1995-06-22,74154,0.4295951612903226,-0.007826887661141806
130,1995,QTR2,1995-05-05,726512,0.09140689655172413,-0.007194244604316547
131,1995,QTR2,1995-06-27,24741,0.3454882352941176,-0.005529953917050691
132,1995,QTR2,1995-06-15,719271,0.3350842227378189,-0.023982307001174926
133,1995,QTR2,1995-06-26,23194,0.4852363076923079,-0.009913323298904863
134,1995,QTR2,1995-04-07,94673,0.2714818181818182,0.0030959752321981426
135,1995,QTR2,1995-04-05,4960,0.45565384615384613,0.0
136,1995,QTR2,1995-04-28,38777,0.22256499999999999,0.001303780964797914
137,1995,QTR2,1995-06-06,826675,0.28872857142857145,-0.01680672268907563
138,1995,QTR2,1995-04-14,355883,0.3846117647058821,-0.010376720054139409
139,1995,QTR2,1995-06-26,773845,0.3119,0.02631578947368421
140,1995,QTR2,1995-05-22,730469,0.3531416666666667,-0.005825242718446602
141,1995,QTR2,1995-05-08,319256,0.469228987993139,-0.0072729533163423885
142,1995,QTR2,1995-04-21,773845,0.35831,0.0
143,1995,QTR2,1995-04-27,99231,0.31370909090909094,0.0045871559633027525
144,1995,QTR2,1995-04-20,60251,0.294364705882353,0.011037527593818985
145,1995,QTR2,1995-04-19,777001,0.3597648648648648,0.005892255892255892
146,1995,QTR2,1995-04-14,716823,0.24129663461538467,-0.010825227486664575
147,1995,QTR2,1995-04-21,740763,0.33075714285714286,0.011152416356877323
148,1995,QTR2,1995-06-19,749510,0.3991992443324935,-0.027948040263172692
149,1995,QTR2,1995-06-08,726512,0.21518888888888885,-0.01524390243902439
150,1995,QTR2,1995-05-23,65100,0.34942619047619056,-0.010570570570570571
151,1995,QTR2,1995-06-08,28866,0.22569523809523812,0.008517887563884156
152,1995,QTR2,1995-05-02,74058,0.424784375,-0.0032310177705977385
153,1995,QTR2,1995-05-26,68100,0.32520499999999997,0.014311270125223614
154,1995,QTR2,1995-04-21,72971,0.41151599999999994,0.0
155,1995,QTR2,1995-05-26,774352,0.4315104968509443,-0.01445306707528051
156,1995,QTR2,1995-05-17,853665,0.2049249999999999,0.0005676979846721544
157,1995,QTR2,1995-06-20,764764,0.5311888297872343,-0.01533700137551582
158,1995,QTR2,1995-05-23,93308,0.5078562499999988,-0.019198830797847604
159,1995,QTR2,1995-04-07,3327,0.3767727272727273,0.004796163069544364
160,1995,QTR2,1995-05-19,97561,0.20074285714285717,0.0036231884057971015
161,1995,QTR2,1995-04-25,5405,0.34346,0.002136752136752137
162,1995,QTR2,1995-06-28,18540,0.31168,-0.033816425120772944
163,1995,QTR2,1995-05-04,809572,0.08548125000000001,-0.02112676056338028
164,1995,QTR2,1995-05-16,200754,0.37276666666666664,0.0038910505836575876
165,1995,QTR2,1995-04-18,7383,0.29401666666666665,-0.0021141649048625794
166,1995,QTR2,1995-06-28,702904,0.39768521303258136,-0.015444977268481036
167,1995,QTR2,1995-05-15,351993,0.37126333333333333,0.012571428571428572
168,1995,QTR2,1995-05-26,59527,0.3940826086956522,0.0061162079510703364
169,1995,QTR2,1995-06-06,806566,0.29167499999999996,-0.01016260162601626
170,1995,QTR2,1995-05-02,82329,0.15848571428571429,0.0
171,1995,QTR2,1995-05-05,83246,0.38982380952380946,0.03943217665615142
172,1995,QTR2,1995-06-28,20199,0.4716499999999999,-0.009541984732824428
173,1995,QTR2,1995-06-12,716006,0.30509166666666665,0.007633587786259542
174,1995,QTR2,1995-04-25,804055,0.3754,0.00199203187250996
175,1995,QTR2,1995-06-16,352049,0.4194538461538461,0.005555555555555556
176,1995,QTR2,1995-05-08,790818,0.3490655913978494,0.0006791171477079797
177,1995,QTR2,1995-06-15,731859,0.2796636363636363,0.005319148936170213
178,1995,QTR2,1995-04-05,4962,0.25165238095238096,0.00974025974025974
179,1995,QTR2,1995-05-01,51519,0.32728999999999997,-0.001455604075691412
180,1995,QTR2,1995-05-01,67182,0.2881222222222222,0.007633587786259542
181,1995,QTR2,1995-04-28,793937,0.3490655172413793,-0.013776337115072933
182,1995,QTR2,1995-05-04,107140,0.3037375,0.01056338028169014
183,1995,QTR2,1995-04-13,853022,0.22759999999999997,0.0028169014084507044
184,1995,QTR2,1995-05-03,789792,0.25862105263157903,0.006195786864931847
185,1995,QTR2,1995-04-06,18734,0.33178846153846153,-0.009735744089012517
186,1995,QTR2,1995-06-02,36204,0.39069109947643993,-0.007403106401509653
187,1995,QTR2,1995-05-10,742685,0.41905762711864414,0.0027491408934707906
188,1995,QTR2,1995-05-01,57131,0.30219214445271836,-0.009198765233130431
189,1995,QTR2,1995-05-03,72903,0.39876150656530773,-0.011408569391326895
190,1995,QTR2,1995-04-13,774352,0.3951637893196772,-0.016114468292005277
191,1995,QTR2,1995-04-21,26987,0.2954555555555556,0.0
192,1995,QTR2,1995-06-07,844843,0.30150440528634337,-0.02279695381267926
193,1995,QTR2,1995-06-22,354913,0.2813583333333333,-0.03398058252427184
194,1995,QTR2,1995-05-15,707606,0.5641882352941177,0.0003291639236339697
195,1995,QTR2,1995-06-07,725182,0.2821516129032259,-0.021105527638190954
196,1995,QTR2,1995-04-10,216430,0.09416190476190474,-0.0051635111876075735
197,1995,QTR2,1995-05-05,830141,0.37630925799863857,-0.022412478556452127
198,1995,QTR2,1995-06-22,48595,0.5157294117647059,0.009695290858725761
199,1995,QTR2,1995-04-14,774352,0.44088841940531986,-0.015660815021205924
200,1995,QTR3,1995-09-27,9466,0.37877883040935656,-0.015006489292667098
201,1995,QTR3,1995-09-18,725182,0.1766341463414634,0.0009389671361502347
202,1995,QTR3,1995-07-31,355469,0.28553333333333347,-0.0026954177897574125
203,1995,QTR3,1995-09-25,717754,0.47711799163179897,-0.021081666830854103
204,1995,QTR3,1995-08-02,355142,0.45111875000000007,0.01171875
205,1995,QTR3,1995-08-04,855587,0.2997732558139533,-0.009297692179976755
206,1995,QTR3,1995-08-31,805009,0.48711304347826073,-0.016155213728066786
207,1995,QTR3,1995-09-26,95304,0.3418375,0.006172839506172839
208,1995,QTR3,1995-08-25,934841,0.6867222222222222,-0.010770505385252692
209,1995,QTR3,1995-08-24,95366,0.30510000000000004,-0.0051813471502590676
210,1995,QTR3,1995-07-20,851292,0.21392195121951219,-0.003727865796831314
211,1995,QTR3,1995-07-13,714311,0.44392556818181816,-0.017852135713618097
212,1995,QTR3,1995-09-08,932858,0.56215,-0.022964509394572025
213,1995,QTR3,1995-07-13,3453,0.3708082851637765,-0.027835733550455447
214,1995,QTR3,1995-07-06,36104,0.5868554545454542,-0.0012946272967186178
215,1995,QTR3,1995-08-16,849043,0.31955677867902627,-0.01866912383317976
216,1995,QTR3,1995-09-11,854062,0.4008428571428572,-0.007575757575757576
217,1995,QTR3,1995-08-11,754597,0.6675949999999999,-0.0009025270758122744
218,1995,QTR3,1995-08-30,933537,0.27725833333333333,0.009671179883945842
219,1995,QTR3,1995-09-29,707511,0.14004545454545453,-0.024498886414253896
220,1995,QTR3,1995-07-19,804753,0.19467777777777778,0.005847953216374269
221,1995,QTR3,1995-07-17,717605,0.38111839080459786,-0.005663189269746647
222,1995,QTR3,1995-07-17,779152,0.29763964365256124,-0.02431453698913606
223,1995,QTR3,1995-08-28,842162,0.4298845760980585,-0.011428440556077227
224,1995,QTR3,1995-08-08,700674,0.29061875000000004,0.002070393374741201
225,1995,QTR3,1995-09-06,701708,0.33626153846153833,0.010057471264367816
226,1995,QTR3,1995-09-01,106455,0.23221666666666665,-0.022727272727272728
227,1995,QTR3,1995-08-15,94601,0.3963481481481481,0.01792573623559539
228,1995,QTR3,1995-07-12,89089,0.33178749999999996,0.006688963210702341
229,1995,QTR3,1995-07-03,792160,0.3568281879194629,-0.025375692064329027
230,1995,QTR3,1995-09-15,768680,0.039025000000000004,-0.03950617283950617
231,1995,QTR3,1995-07-18,18540,0.26957857142857145,-0.0009900990099009901
232,1995,QTR3,1995-07-24,67182,0.2874686567164179,-0.003131524008350731
233,1995,QTR3,1995-09-15,201493,0.2614666666666667,-0.003215434083601286
234,1995,QTR3,1995-08-07,943097,0.15631122448979587,-0.010903974674639466
235,1995,QTR3,1995-08-25,356799,0.5230272727272728,-0.007213706041478809
236,1995,QTR3,1995-08-08,719721,0.46395208581644776,-0.019054590102002267
237,1995,QTR3,1995-08-25,277795,0.49466157407407385,-0.008973975471133712
238,1995,QTR3,1995-08-28,792014,0.11052500000000001,-0.017632241813602016
239,1995,QTR3,1995-09-11,840119,0.45842966101694915,-0.02146318947611355
240,1995,QTR3,1995-09-05,826821,0.1740414634146341,-0.04256908140403286
241,1995,QTR3,1995-09-20,753601,0.3098,0.0
242,1995,QTR3,1995-07-25,71519,0.2747416666666667,0.0
243,1995,QTR3,1995-07-24,718451,0.4869706666666666,-0.0029074462930059764
244,1995,QTR3,1995-08-18,36104,0.39953613595706633,-0.010397604391948095
245,1995,QTR3,1995-08-10,793971,0.25593999999999995,-0.021937842778793418
246,1995,QTR3,1995-08-17,64907,0.47957812499999997,0.004752851711026616
247,1995,QTR3,1995-08-23,81381,0.3899266666666666,-0.017940199335548173
248,1995,QTR3,1995-08-30,778161,0.147425,0.0032679738562091504
249,1995,QTR3,1995-08-30,811014,0.4982421348314607,-0.015640434639446824
250,1995,QTR3,1995-09-22,9749,0.4804090909090908,0.007554296506137866
251,1995,QTR3,1995-07-17,876858,0.3615347826086956,-0.010101010101010102
252,1995,QTR3,1995-09-22,34903,0.5717656249999999,0.0012353304508956147
253,1995,QTR3,1995-08-24,719073,0.22787142857142856,-0.02335456475583864
254,1995,QTR3,1995-07-21,746425,0.13259354838709675,-0.007518796992481203
255,1995,QTR3,1995-07-10,723916,0.26733114754098364,0.011703511053315995
256,1995,QTR3,1995-09-27,733269,0.35391,-0.00425531914893617
257,1995,QTR3,1995-09-01,707805,0.40950000000000003,0.0036900369003690036
258,1995,QTR3,1995-09-19,890175,0.5769888888888889,-0.04344919786096257
259,1995,QTR3,1995-08-16,922358,0.33885454545454546,-0.0034071550255536627
260,1995,QTR3,1995-08-16,922360,0.3393568181818181,-0.0032626427406199023
261,1995,QTR3,1995-09-15,73952,0.42477500000000007,-0.002205071664829107
262,1995,QTR3,1995-08-11,714278,0.42673178217821744,-0.02354592647526221
263,1995,QTR3,1995-07-03,807903,0.27279288888888886,-0.006138613861386139
264,1995,QTR3,1995-09-19,729545,0.16481111111111113,-0.019438444924406047
265,1995,QTR3,1995-07-25,109265,0.2776513513513513,-0.06223717409587889
266,1995,QTR3,1995-09-06,833890,0.06753448275862069,-0.018105849582172703
267,1995,QTR3,1995-08-14,801555,0.18865507246376814,-0.0064464141821112
268,1995,QTR3,1995-07-13,6164,0.25803137254901953,0.0088261253309797
269,1995,QTR3,1995-08-21,63416,0.4522157142857143,-0.0190885230255309
270,1995,QTR3,1995-08-10,313096,0.28477833333333324,-0.012396694214876033
271,1995,QTR3,1995-08-02,780859,0.45131250000000006,0.013157894736842105
272,1995,QTR3,1995-08-04,92230,0.27896800000000005,-0.004710632570659489
273,1995,QTR3,1995-08-14,100885,0.7261846153846151,-0.0021231422505307855
274,1995,QTR3,1995-09-12,710807,0.20663088235294116,-0.002652519893899204
275,1995,QTR3,1995-09-22,352510,0.31007058823529415,0.008992805755395683
276,1995,QTR3,1995-09-18,745113,0.2731352941176471,0.003898635477582846
277,1995,QTR3,1995-09-22,774352,0.27537500000000004,0.0
278,1995,QTR3,1995-08-23,730716,0.5304807692307693,0.011705685618729096
279,1995,QTR3,1995-08-09,313518,0.45316999999999996,-0.004514672686230248
280,1995,QTR3,1995-08-17,764401,0.39802,0.0
281,1995,QTR3,1995-07-14,23752,0.3731146943691648,-0.019607980693680548
282,1995,QTR3,1995-08-09,71519,0.4048685185185186,-0.0005025125628140704
283,1995,QTR3,1995-09-06,54727,0.27726666666666666,0.015625
284,1995,QTR3,1995-09-08,732716,0.17102777777777775,-0.017684887459807074
285,1995,QTR3,1995-09-15,788816,0.12975714285714288,-0.008726003490401396
286,1995,QTR3,1995-09-26,8858,0.49446393442622955,-0.0020865936358894104
287,1995,QTR3,1995-08-15,736157,0.5020871212121214,-0.005173362685745734
288,1995,QTR3,1995-07-18,62391,0.31418823529411766,0.013347022587268994
289,1995,QTR3,1995-07-10,70858,0.26724705882352945,0.006224066390041493
290,1995,QTR3,1995-09-28,71546,0.27008333333333334,-0.0017152658662092624
291,1995,QTR3,1995-08-28,54441,0.18285555555555558,0.0023894862604540022
292,1995,QTR3,1995-09-13,836974,0.39316296296296294,0.010550996483001172
293,1995,QTR3,1995-07-14,217591,0.35180978540772484,-0.021018215787015414
294,1995,QTR3,1995-07-19,808369,0.3255375,-0.005555555555555556
295,1995,QTR3,1995-09-05,54441,0.25064000000000003,0.0
296,1995,QTR3,1995-08-18,230211,0.39653706777316466,-0.016502957784813834
297,1995,QTR3,1995-09-13,774352,0.2623777777777778,-0.001890359168241966
298,1995,QTR3,1995-08-03,774352,0.25523,0.0017825311942959
299,1995,QTR3,1995-07-19,45012,0.19836363636363633,0.0031746031746031746
300,1995,QTR4,1995-10-25,783739,0.18044,-0.009501187648456057
301,1995,QTR4,1995-10-18,4911,0.4270162790697671,-0.01853932584269663
302,1995,QTR4,1995-10-04,92380,0.5378512355691303,-0.0158628358937849
303,1995,QTR4,1995-12-20,814677,0.28871176470588233,0.00808080808080808
304,1995,QTR4,1995-12-15,90721,0.27695714285714285,0.0
305,1995,QTR4,1995-12-05,822657,0.5893794117647059,-0.08147025388404698
306,1995,QTR4,1995-12-18,710597,0.2378533333333333,-0.004622496147919877
307,1995,QTR4,1995-11-28,819694,0.33478741721854294,-0.028405698200119425
308,1995,QTR4,1995-12-06,919628,0.3955,0.008130081300813009
309,1995,QTR4,1995-11-20,890175,0.3862434643995743,-0.020617592744103415
310,1995,QTR4,1995-12-22,890175,0.46154,-0.045327754532775454
311,1995,QTR4,1995-12-27,700997,0.3158728813559323,-0.014921090387374462
312,1995,QTR4,1995-10-31,876035,0.10354000000000001,0.0041841004184100415
313,1995,QTR4,1995-10-20,770975,0.40695000000000003,-0.009000900090009001
314,1995,QTR4,1995-11-08,25600,0.15630000000000002,0.007712082262210797
315,1995,QTR4,1995-12-21,785081,0.38470658135283337,-0.024233784746970778
316,1995,QTR4,1995-12-21,754009,0.27963333333333334,0.007272727272727273
317,1995,QTR4,1995-10-03,714560,0.29243636363636366,0.00423728813559322
318,1995,QTR4,1995-12-11,22606,0.3665666666666667,0.007462686567164179
319,1995,QTR4,1995-10-19,43960,0.35447500000000004,-0.0021691973969631237
320,1995,QTR4,1995-10-27,225278,0.3064857142857143,-0.011214953271028037
321,1995,QTR4,1995-10-20,890175,0.47973846153846156,-0.012971698113207548
322,1995,QTR4,1995-12-22,823927,0.19734374999999998,-0.006741573033707865
323,1995,QTR4,1995-12-01,755926,0.24990317220543826,-0.01228220508426164
324,1995,QTR4,1995-11-28,828957,0.31335666666666667,-0.004296455424274973
325,1995,QTR4,1995-10-13,36068,0.4899169491525423,-0.005667729365922777
326,1995,QTR4,1995-11-28,319256,0.39385000000000003,-0.004901960784313725
327,1995,QTR4,1995-11-13,773652,0.42063901639344276,-0.016946632971606958
328,1995,QTR4,1995-11-22,32312,0.08163749999999999,0.0
329,1995,QTR4,1995-12-07,96919,0.4710640000000001,-0.011575239053850024
330,1995,QTR4,1995-10-05,768680,0.43117500000000003,0.004576659038901602
331,1995,QTR4,1995-10-12,72423,0.5962916666666668,-0.003703703703703704
332,1995,QTR4,1995-10-26,86312,0.322648,0.00946372239747634
333,1995,QTR4,1995-12-21,882590,0.32759428571428584,-0.02615311459819306
334,1995,QTR4,1995-10-26,28895,0.49190249169435185,-0.008969065186488864
335,1995,QTR4,1995-10-17,7973,0.17732666666666666,0.004347826086956522
336,1995,QTR4,1995-10-10,833053,0.35379143646408806,-0.0289753994420492
337,1995,QTR4,1995-11-02,78100,0.33286666666666664,0.008130081300813009
338,1995,QTR4,1995-10-20,890175,0.5058818181818182,-0.04262516914749662
339,1995,QTR4,1995-11-06,831861,0.21503333333333333,-0.02197802197802198
340,1995,QTR4,1995-11-14,756767,0.16083571428571428,-0.004081632653061225
341,1995,QTR4,1995-11-01,831984,0.14920833333333333,0.0037105751391465678
342,1995,QTR4,1995-12-08,81023,0.39177272727272733,0.0
343,1995,QTR4,1995-12-18,731766,0.3603758909853245,-0.004229955777735051
344,1995,QTR4,1995-12-14,353286,0.39166666666666666,0.0027624309392265192
345,1995,QTR4,1995-11-03,351936,0.07775714285714286,-0.005012531328320802
346,1995,QTR4,1995-10-13,810363,0.353075,0.0033003300330033004
347,1995,QTR4,1995-11-08,704292,0.1835581081081082,-0.023208587177255584
348,1995,QTR4,1995-10-25,764241,0.38891818181818183,0.00510204081632653
349,1995,QTR4,1995-10-11,809875,0.39300789473684206,-0.013171487603305785
350,1995,QTR4,1995-10-20,723612,0.35921,0.00554016620498615
351,1995,QTR4,1995-12-15,740763,0.40716185567010316,-0.003157639057566189
352,1995,QTR4,1995-12-27,319416,0.29346428571428573,0.002320185614849188
353,1995,QTR4,1995-12-15,831002,0.2972727272727273,0.007518796992481203
354,1995,QTR4,1995-12-13,793937,0.5321723905723909,-0.01672823586812574
355,1995,QTR4,1995-10-23,811664,0.21917596852300222,-0.007383019056170807
356,1995,QTR4,1995-11-29,97196,0.38091599999999975,-0.00714595062797748
357,1995,QTR4,1995-10-05,84567,0.26806923076923084,-0.0011248593925759281
358,1995,QTR4,1995-10-10,48595,0.3047961538461539,0.0064794816414686825
359,1995,QTR4,1995-10-04,7636,0.07867333333333335,0.0022371364653243847
360,1995,QTR4,1995-11-09,717754,0.15749740680713145,-0.027182645956079273
361,1995,QTR4,1995-10-27,809572,0.2935296296296292,-0.018132141082960754
362,1995,QTR4,1995-11-21,764862,0.3502941176470588,0.002717391304347826
363,1995,QTR4,1995-12-19,19617,0.33283125,0.003795066413662239
364,1995,QTR4,1995-11-14,736157,0.6620016528925619,-0.006707254153338149
